,departamento,ID,lat,lon,in_departamentos,empleo,clae2,clae2_desc,empleo_rep
100686,Comuna 14,225656562MM850MG552121215371098,-34.586,-58.417,2098,b. 10-49,86,Servicios de salud humana,25
100687,Comuna 14,22616161P025P1PMMG2828282281098,-34.578,-58.422,2098,b. 10-49,86,Servicios de salud humana,25
100689,Comuna 14,22696969P05M8M22673434343824098,-34.566,-58.433,2098,b. 10-49,86,Servicios de salud humana,25
100696,Comuna 14,230404045G62760P1667509494941485098,-34.585,-58.425,2098,c. 50-199,86,Servicios de salud humana,125
100721,Comuna 14,2400000028PGGM80PG1717173834098,-34.58,-58.414,2098,c. 50-199,86,Servicios de salud humana,125
100726,Comuna 14,240101012MM85G00162121214973098,-34.582,-58.4,2098,b. 10-49,86,Servicios de salud humana,25
100729,Comuna 14,24090909P0P202P62G4747476808098,-34.585,-58.418,2098,b. 10-49,86,Servicios de salud humana,25
100730,Comuna 14,241616162227687G2G4545456420098,-34.59,-58.424,2098,b. 10-49,86,Servicios de salud humana,25
100732,Comuna 14,2421212171G02218067141414399098,-34.578,-58.404,2098,b. 10-49,86,Servicios de salud humana,25
100733,Comuna 14,242424242MMM067PG52222222679098,-34.57,-58.439,2098,b. 10-49,86,Servicios de salud humana,25
100745,Comuna 14,2456565628118PPP254545453609098,-34.57,-58.443,2098,b. 10-49,86,Servicios de salud humana,25
100755,Comuna 14,24898989P021GP2PM52727279765098,-34.585,-58.419,2098,b. 10-49,86,Servicios de salud humana,25
100758,Comuna 14,25000000P00705M57G2323234457098,-34.576,-58.418,2098,b. 10-49,86,Servicios de salud humana,25
100767,Comuna 14,2521212128GGMP12051717173195098,-34.563,-58.436,2098,c. 50-199,86,Servicios de salud humana,125
100778,Comuna 14,25818181185277M75G4949493263098,-34.578,-58.436,2098,b. 10-49,86,Servicios de salud humana,25
100792,Comuna 14,262525252GM70GG6151414143536098,-34.563,-58.436,2098,b. 10-49,86,Servicios de salud humana,25
100796,Comuna 14,26292929P00P8G7155232323804098,-34.584,-58.428,2098,b. 10-49,86,Servicios de salud humana,25
100798,Comuna 14,264141412PPGMP026G131313509098,-34.578,-58.429,2098,b. 10-49,86,Servicios de salud humana,25
100800,Comuna 14,2644444416P2P7501G1010107872098,-34.576,-58.418,2098,b. 10-49,86,Servicios de salud humana,25
100810,Comuna 14,2684848471P7M77G1G4242426451098,-34.569,-58.444,2098,b. 10-49,86,Servicios de salud humana,25
100814,Comuna 14,270000002G7P2276P61414146649098,-34.57,-58.435,2098,d. 200-499,86,Servicios de salud humana,350
100831,Comuna 14,27444444P07710M2PG4141414163098,-34.571,-58.43,2098,c. 50-199,86,Servicios de salud humana,125
100843,Comuna 14,2776767666081080G25G1414149073098,-34.59,-58.414,2098,c. 50-199,86,Servicios de salud humana,125
100851,Comuna 14,27898989P066006GMG3636367535098,-34.574,-58.42,2098,b. 10-49,86,Servicios de salud humana,25
100852,Comuna 14,27969696P068G608GG3737372659098,-34.563,-58.436,2098,b. 10-49,86,Servicios de salud humana,25
100862,Comuna 14,2836363666081080G2PP141414637098,-34.581,-58.43,2098,e. 500+,86,Servicios de salud humana,500
100864,Comuna 14,28414141P0P2GG6516303030759098,-34.583,-58.433,2098,b. 10-49,86,Servicios de salud humana,25
100865,Comuna 14,284444442MMM0GMMGG2222229537098,-34.576,-58.42,2098,b. 10-49,86,Servicios de salud humana,25
100886,Comuna 14,296161612MM70701GG2121217952098,-34.586,-58.417,2098,b. 10-49,86,Servicios de salud humana,25
100889,Comuna 14,2969696966081080GP171414141801098,-34.581,-58.431,2098,b. 10-49,86,Servicios de salud humana,25
100891,Comuna 14,29696969P0567M66MG3333334193098,-34.565,-58.436,2098,b. 10-49,86,Servicios de salud humana,25
100896,Comuna 15,206464642MM05MM56P2020206246105,-34.595,-58.436,2105,e. 500+,86,Servicios de salud humana,500
100914,Comuna 15,223636362MM710P6702121212632105,-34.597,-58.436,2105,b. 10-49,86,Servicios de salud humana,25
100924,Comuna 15,24363636P0212G5M2G4747472542105,-34.583,-58.47,2105,b. 10-49,86,Servicios de salud humana,25
100945,Comuna 15,2676767677P68G50856333333694105,-34.596,-58.483,2105,b. 10-49,86,Servicios de salud humana,25
100947,Comuna 15,26898989P01281P52G4646464976105,-34.591,-58.468,2105,b. 10-49,86,Servicios de salud humana,25
100954,Comuna 15,278181812G01205GPG1313137713105,-34.583,-58.47,2105,b. 10-49,86,Servicios de salud humana,25
100957,Comuna 15,2816161671G5PG5M1GPG2121219662105,-34.587,-58.449,2105,b. 10-49,86,Servicios de salud humana,25
100961,Comuna 15,2844444420M086252G1212124843105,-34.599,-58.445,2105,b. 10-49,86,Servicios de salud humana,25
100965,Comuna 15,2921212177G0M70P0G5555551026105,-34.579,-58.457,2105,b. 10-49,86,Servicios de salud humana,25
100984,Comuna 2,202929296GM521810G01010105525014,-34.584,-58.402,2014,b. 10-49,86,Servicios de salud humana,25
100989,Comuna 2,204444442065208G0G1212122766014,-34.597,-58.4,2014,b. 10-49,86,Servicios de salud humana,25
100992,Comuna 2,206464641M822P082G4444441744014,-34.599,-58.397,2014,b. 10-49,86,Servicios de salud humana,25
101001,Comuna 2,210000002G61P5MG1G1414141243014,-34.594,-58.402,2014,e. 500+,86,Servicios de salud humana,500
101008,Comuna 2,21090909P0202GP75G2727279719014,-34.595,-58.398,2014,b. 10-49,86,Servicios de salud humana,25
101017,Comuna 2,212525252M85P882G51919195693014,-34.589,-58.389,2014,b. 10-49,86,Servicios de salud humana,25
101021,Comuna 2,21414141708M70G5P65G82121219696014,-34.584,-58.399,2014,b. 10-49,86,Servicios de salud humana,25
101026,Comuna 2,214949491505M1081G9999997002014,-34.597,-58.4,2014,d. 200-499,86,Servicios de salud humana,350
101028,Comuna 2,214949492MMMP618P52222225897014,-34.597,-58.4,2014,b. 10-49,86,Servicios de salud humana,25
101047,Comuna 2,22000000P000G768662222222506014,-34.597,-58.392,2014,b. 10-49,86,Servicios de salud humana,25
101060,Comuna 2,222424242GP68M115M1313135529014,-34.596,-58.409,2014,b. 10-49,86,Servicios de salud humana,25
101070,Comuna 2,223636366MG6062GG667504545458151014,-34.597,-58.405,2014,b. 10-49,86,Servicios de salud humana,25
101071,Comuna 2,22363636P01M6MPGGG2626263346014,-34.592,-58.399,2014,b. 10-49,86,Servicios de salud humana,25
101082,Comuna 2,2276767622186218851212121066014,-34.591,-58.404,2014,b. 10-49,86,Servicios de salud humana,25
101084,Comuna 2,22848484267606M80G151515174014,-34.592,-58.402,2014,b. 10-49,86,Servicios de salud humana,25
101087,Comuna 2,22898989267606M80M1515155718014,-34.596,-58.388,2014,b. 10-49,86,Servicios de salud humana,25
101089,Comuna 2,228989897675M50MGPM2121214976014,-34.591,-58.4,2014,b. 10-49,86,Servicios de salud humana,25
101102,Comuna 2,23161616125G08MP8P8686863654014,-34.593,-58.397,2014,b. 10-49,86,Servicios de salud humana,25
101105,Comuna 2,2321212128PGGM80P71717177375014,-34.589,-58.405,2014,c. 50-199,86,Servicios de salud humana,125
101113,Comuna 2,234141417P5GMP21MPP1515156653014,-34.591,-58.4,2014,b. 10-49,86,Servicios de salud humana,25
101124,Comuna 2,2369696920G117726G1111118598014,-34.597,-58.397,2014,c. 50-199,86,Servicios de salud humana,125
101133,Comuna 2,239696965M0G571828618P1010107407014,-34.597,-58.389,2014,b. 10-49,86,Servicios de salud humana,25
101143,Comuna 2,240909091G72M8852G4444447326014,-34.597,-58.397,2014,c. 50-199,86,Servicios de salud humana,125
101153,Comuna 2,2449494928578G6P2G4545458563014,-34.597,-58.405,2014,d. 200-499,86,Servicios de salud humana,350
101156,Comuna 2,246161612P782217861313131420014,-34.597,-58.397,2014,b. 10-49,86,Servicios de salud humana,25
101170,Comuna 2,24898989P02PPGMG2G2727272600014,-34.594,-58.401,2014,b. 10-49,86,Servicios de salud humana,25
101179,Comuna 2,250101010GG621G0M65G81313137745014,-34.59,-58.409,2014,b. 10-49,86,Servicios de salud humana,25
101190,Comuna 2,2525252528885525P61818185558014,-34.588,-58.389,2014,b. 10-49,86,Servicios de salud humana,25
101195,Comuna 2,252929292GG10GP1011313133118014,-34.599,-58.393,2014,b. 10-49,86,Servicios de salud humana,25
101198,Comuna 2,253636361P71G7526G9393938928014,-34.597,-58.401,2014,e. 500+,86,Servicios de salud humana,500
101199,Comuna 2,253636367072GP201667501919197263014,-34.599,-58.388,2014,b. 10-49,86,Servicios de salud humana,25
101201,Comuna 2,2536363671G022180581414149594014,-34.585,-58.394,2014,d. 200-499,86,Servicios de salud humana,350
101214,Comuna 2,25616161P01G08051G2525254407014,-34.595,-58.412,2014,b. 10-49,86,Servicios de salud humana,25
101217,Comuna 2,25646464P005M611M52323234677014,-34.596,-58.401,2014,b. 10-49,86,Servicios de salud humana,25
101219,Comuna 2,25696969P02621P8252828283122014,-34.592,-58.4,2014,b. 10-49,86,Servicios de salud humana,25
101227,Comuna 2,2589898928118PPP2G4545456778014,-34.596,-58.393,2014,b. 10-49,86,Servicios de salud humana,25
101230,Comuna 2,259696962M8686G2264646463314014,-34.596,-58.39,2014,b. 10-49,86,Servicios de salud humana,25
101234,Comuna 2,2600000066081080G28M1414146742014,-34.594,-58.403,2014,b. 10-49,86,Servicios de salud humana,25
101237,Comuna 2,2601010171G022180PP1414142828014,-34.593,-58.402,2014,b. 10-49,86,Servicios de salud humana,25
101240,Comuna 2,26161616P0GG1207M5313131485014,-34.599,-58.389,2014,b. 10-49,86,Servicios de salud humana,25
101247,Comuna 2,262525251177P66P1G8383833001014,-34.597,-58.398,2014,b. 10-49,86,Servicios de salud humana,25
101250,Comuna 2,26252525P007186MGG2323237662014,-34.596,-58.392,2014,b. 10-49,86,Servicios de salud humana,25
101277,Comuna 2,2681818166081080G2881414149127014,-34.594,-58.402,2014,c. 50-199,86,Servicios de salud humana,125
101288,Comuna 2,270000002M85182MMG1919199250014,-34.595,-58.403,2014,c. 50-199,86,Servicios de salud humana,125
101295,Comuna 2,270909091P7P8P10GG9494949666014,-34.586,-58.408,2014,d. 200-499,86,Servicios de salud humana,350
101298,Comuna 2,27161616P0126552562525253483014,-34.589,-58.404,2014,b. 10-49,86,Servicios de salud humana,25
101299,Comuna 2,272121212015PGG05G1111113908014,-34.595,-58.394,2014,b. 10-49,86,Servicios de salud humana,25
101300,Comuna 2,27242424177P206MMG1010101913014,-34.591,-58.402,2014,b. 10-49,86,Servicios de salud humana,25
101302,Comuna 2,2725252571G022180P71414147728014,-34.595,-58.397,2014,b. 10-49,86,Servicios de salud humana,25
101304,Comuna 2,27252525P006077M1G2323236056014,-34.591,-58.404,2014,b. 10-49,86,Servicios de salud humana,25
101308,Comuna 2,2764646466081080G2701414142497014,-34.597,-58.393,2014,b. 10-49,86,Servicios de salud humana,25
101309,Comuna 2,2764646466081080G2871414149388014,-34.593,-58.402,2014,b. 10-49,86,Servicios de salud humana,25
101320,Comuna 2,2784848477P68G508623333338575014,-34.598,-58.399,2014,b. 10-49,86,Servicios de salud humana,25
101334,Comuna 2,2804040466081080G2251414146802014,-34.595,-58.394,2014,b. 10-49,86,Servicios de salud humana,25
101345,Comuna 2,28414141P00P68771G2323235427014,-34.599,-58.394,2014,c. 50-199,86,Servicios de salud humana,125
101351,Comuna 2,2849494928686767551717174755014,-34.598,-58.402,2014,b. 10-49,86,Servicios de salud humana,25
101362,Comuna 2,286464642G61P5MG151414142491014,-34.595,-58.394,2014,b. 10-49,86,Servicios de salud humana,25
101369,Comuna 2,288181812M851M182G1919195656014,-34.595,-58.395,2014,b. 10-49,86,Servicios de salud humana,25
101389,Comuna 2,29767676P021M7M7162727274203014,-34.59,-58.394,2014,c. 50-199,86,Servicios de salud humana,125
101392,Comuna 2,2984848422G7GM6P8G1212124250014,-34.593,-58.39,2014,b. 10-49,86,Servicios de salud humana,25
101399,Comuna 3,2001010116M28M5M8G1010104744021,-34.602,-58.4,2021,b. 10-49,86,Servicios de salud humana,25
101402,Comuna 3,20444444651M7G2P1861761313134510021,-34.618,-58.408,2021,b. 10-49,86,Servicios de salud humana,25
101410,Comuna 3,21242424P01281P5254646464332021,-34.61,-58.398,2021,b. 10-49,86,Servicios de salud humana,25
101420,Comuna 3,214444442P065202GG1313133889021,-34.608,-58.394,2021,b. 10-49,86,Servicios de salud humana,25
101423,Comuna 3,21616161P07600GG0G4040407057021,-34.605,-58.393,2021,b. 10-49,86,Servicios de salud humana,25
101431,Comuna 3,22000000P0587P75163434343034021,-34.605,-58.403,2021,b. 10-49,86,Servicios de salud humana,25
101433,Comuna 3,22212121287G8M585G1717172347021,-34.601,-58.398,2021,b. 10-49,86,Servicios de salud humana,25
101434,Comuna 3,2221212166081080G2G01414143925021,-34.604,-58.393,2021,b. 10-49,86,Servicios de salud humana,25
101435,Comuna 3,222424246G21M850671G21313137821021,-34.6,-58.396,2021,b. 10-49,86,Servicios de salud humana,25
101438,Comuna 3,2236363671156555PG51313134682021,-34.611,-58.405,2021,c. 50-199,86,Servicios de salud humana,125
101440,Comuna 3,22616161P0126126274646468041021,-34.604,-58.394,2021,b. 10-49,86,Servicios de salud humana,25
101441,Comuna 3,226464642M8PM0611G1919192801021,-34.624,-58.401,2021,b. 10-49,86,Servicios de salud humana,25
101447,Comuna 3,229696961P7206222G4444444798021,-34.607,-58.393,2021,b. 10-49,86,Servicios de salud humana,25
101455,Comuna 3,2316161677P68G508MP3333334230021,-34.621,-58.408,2021,c. 50-199,86,Servicios de salud humana,125
101457,Comuna 3,23242424P02856GG6G2929298311021,-34.615,-58.408,2021,c. 50-199,86,Servicios de salud humana,125
101461,Comuna 3,23414141128MG7076G8888888177021,-34.609,-58.394,2021,b. 10-49,86,Servicios de salud humana,25
101462,Comuna 3,23444444627507P1065G71212124935021,-34.599,-58.403,2021,b. 10-49,86,Servicios de salud humana,25
101463,Comuna 3,238181812MMP0P102G2020205953021,-34.603,-58.398,2021,b. 10-49,86,Servicios de salud humana,25
101474,Comuna 3,244444442GP2P7P055131313171021,-34.603,-58.413,2021,c. 50-199,86,Servicios de salud humana,125
101478,Comuna 3,2461616128P5M58M1G1717172362021,-34.603,-58.398,2021,b. 10-49,86,Servicios de salud humana,25
101479,Comuna 3,246969691P72G072159393932527021,-34.608,-58.395,2021,d. 200-499,86,Servicios de salud humana,350
101482,Comuna 3,24818181221M6PG26G1212127429021,-34.624,-58.403,2021,b. 10-49,86,Servicios de salud humana,25
101483,Comuna 3,250000002MM827P76G2121212491021,-34.602,-58.394,2021,b. 10-49,86,Servicios de salud humana,25
101485,Comuna 3,250404042M02P1P1P51818188423021,-34.611,-58.399,2021,b. 10-49,86,Servicios de salud humana,25
101493,Comuna 3,255656562MM68575GG2121212023021,-34.602,-58.398,2021,c. 50-199,86,Servicios de salud humana,125
101497,Comuna 3,2589898971PG705766G1414147245021,-34.609,-58.392,2021,b. 10-49,86,Servicios de salud humana,25
101499,Comuna 3,260000002MM85P7P0G2121216296021,-34.618,-58.408,2021,b. 10-49,86,Servicios de salud humana,25
101505,Comuna 3,262525252MM0M760M52020201108021,-34.614,-58.408,2021,d. 200-499,86,Servicios de salud humana,350
101513,Comuna 3,26444444P0P1815M0G303030341021,-34.618,-58.408,2021,c. 50-199,86,Servicios de salud humana,125
101514,Comuna 3,265656561867P186PG1111113458021,-34.611,-58.397,2021,b. 10-49,86,Servicios de salud humana,25
101520,Comuna 3,2689898928225G2M051717173554021,-34.608,-58.397,2021,e. 500+,86,Servicios de salud humana,500
101523,Comuna 3,27010101P012M625274646463058021,-34.604,-58.394,2021,b. 10-49,86,Servicios de salud humana,25
101528,Comuna 3,2725252577P68G508MG3333335658021,-34.621,-58.411,2021,b. 10-49,86,Servicios de salud humana,25
101529,Comuna 3,27252525P01G15268G2525258578021,-34.601,-58.4,2021,c. 50-199,86,Servicios de salud humana,125
101536,Comuna 3,276464642G87661PGG1414141514021,-34.605,-58.401,2021,b. 10-49,86,Servicios de salud humana,25
101542,Comuna 3,280000007002MG87G61621818189618021,-34.621,-58.402,2021,d. 200-499,86,Servicios de salud humana,350
101549,Comuna 3,28252525P06M00G6GG3737374145021,-34.608,-58.393,2021,b. 10-49,86,Servicios de salud humana,25
101551,Comuna 3,28414141P022PM21252727279093021,-34.604,-58.394,2021,b. 10-49,86,Servicios de salud humana,25
101554,Comuna 3,2849494928888716PG1818188766021,-34.606,-58.393,2021,b. 10-49,86,Servicios de salud humana,25
101556,Comuna 3,28616161268PMG782G1515151558021,-34.6,-58.404,2021,b. 10-49,86,Servicios de salud humana,25
101563,Comuna 3,28898989P0170P62252626264279021,-34.601,-58.393,2021,b. 10-49,86,Servicios de salud humana,25
101566,Comuna 3,290909092M02P1P1PG1818183501021,-34.611,-58.399,2021,b. 10-49,86,Servicios de salud humana,25
101570,Comuna 3,29252525P00MPP26PG2424246148021,-34.606,-58.397,2021,c. 50-199,86,Servicios de salud humana,125
101571,Comuna 3,29363636P067MG076G3737375242021,-34.6,-58.394,2021,b. 10-49,86,Servicios de salud humana,25
101573,Comuna 3,2956565666081080G2M51414142265021,-34.624,-58.403,2021,c. 50-199,86,Servicios de salud humana,125
101574,Comuna 3,29646464271PP2581G1515151084021,-34.6,-58.4,2021,c. 50-199,86,Servicios de salud humana,125
101579,Comuna 3,29696969P00MPP26G0242424895021,-34.606,-58.395,2021,b. 10-49,86,Servicios de salud humana,25
101584,Comuna 4,2069696971P6678GG2P11919191783028,-34.654,-58.374,2028,b. 10-49,86,Servicios de salud humana,25
101588,Comuna 4,21010101P0551M157G3232327214028,-34.629,-58.37,2028,c. 50-199,86,Servicios de salud humana,125
101606,Comuna 4,24363636P02P85787628282840028,-34.635,-58.4,2028,b. 10-49,86,Servicios de salud humana,25
101609,Comuna 4,2456565666081080G2G51414143266028,-34.636,-58.379,2028,e. 500+,86,Servicios de salud humana,500
101610,Comuna 4,247676762MM12P10PP2020201888028,-34.628,-58.36,2028,c. 50-199,86,Servicios de salud humana,125
101611,Comuna 4,2500000077P68G508873333331513028,-34.64,-58.385,2028,c. 50-199,86,Servicios de salud humana,125
101612,Comuna 4,2501010177P68G508863333331809028,-34.636,-58.382,2028,c. 50-199,86,Servicios de salud humana,125
101613,Comuna 4,250909092MM76M712G4646462164028,-34.648,-58.419,2028,c. 50-199,86,Servicios de salud humana,125
101620,Comuna 4,2644444461P67558M7P161111117462028,-34.634,-58.391,2028,b. 10-49,86,Servicios de salud humana,25
101632,Comuna 5,200101012MM87MM0254646463196035,-34.615,-58.424,2035,b. 10-49,86,Servicios de salud humana,25
101635,Comuna 5,2056565628M26M6705181818271035,-34.605,-58.427,2035,b. 10-49,86,Servicios de salud humana,25
101636,Comuna 5,2069696928G800M5GG1717178048035,-34.609,-58.417,2035,e. 500+,86,Servicios de salud humana,500
101639,Comuna 5,21000000270G25120P151515271035,-34.631,-58.423,2035,b. 10-49,86,Servicios de salud humana,25
101641,Comuna 5,210101016GPP618016P1010105583035,-34.615,-58.424,2035,b. 10-49,86,Servicios de salud humana,25
101645,Comuna 5,214444442100P5268G1212129954035,-34.61,-58.416,2035,b. 10-49,86,Servicios de salud humana,25
101647,Comuna 5,214949496GPP61801571010109141035,-34.63,-58.419,2035,b. 10-49,86,Servicios de salud humana,25
101649,Comuna 5,21616161P06PM1202G4848488946035,-34.601,-58.425,2035,b. 10-49,86,Servicios de salud humana,25
101652,Comuna 5,222424242P518G77PG1313135346035,-34.632,-58.417,2035,b. 10-49,86,Servicios de salud humana,25
101656,Comuna 5,224444442M8MM5P5254646461521035,-34.608,-58.423,2035,c. 50-199,86,Servicios de salud humana,125
101661,Comuna 5,228989891P7PP16M2G9494949818035,-34.616,-58.415,2035,b. 10-49,86,Servicios de salud humana,25
101670,Comuna 5,234949492M75221GM51818182864035,-34.599,-58.417,2035,b. 10-49,86,Servicios de salud humana,25
