,departamento,lat,lon,empleo,clae2,clae2_desc,empleo_rep
17347,Almirante Brown,-34.833,-58.385,a. 1-9,49,Transporte terrestre,5
17348,Almirante Brown,-34.855,-58.394,a. 1-9,49,Transporte terrestre,5
17349,Almirante Brown,-34.82,-58.377,a. 1-9,49,Transporte terrestre,5
17350,Almirante Brown,-34.809,-58.388,a. 1-9,49,Transporte terrestre,5
17351,Almirante Brown,-34.86,-58.383,a. 1-9,49,Transporte terrestre,5
17352,Almirante Brown,-34.788,-58.39,a. 1-9,49,Transporte terrestre,5
17353,Almirante Brown,-34.897,-58.397,a. 1-9,49,Transporte terrestre,5
17354,Almirante Brown,-34.815,-58.391,a. 1-9,49,Transporte terrestre,5
17355,Almirante Brown,-34.821,-58.421,a. 1-9,49,Transporte terrestre,5
17356,Almirante Brown,-34.828,-58.379,a. 1-9,49,Transporte terrestre,5
17357,Almirante Brown,-34.842,-58.38,a. 1-9,49,Transporte terrestre,5
17358,Almirante Brown,-34.835,-58.401,e. 500+,49,Transporte terrestre,500
17359,Almirante Brown,-34.827,-58.396,a. 1-9,49,Transporte terrestre,5
17360,Almirante Brown,-34.837,-58.415,a. 1-9,49,Transporte terrestre,5
17361,Almirante Brown,-34.86,-58.404,a. 1-9,49,Transporte terrestre,5
17362,Almirante Brown,-34.796,-58.381,a. 1-9,49,Transporte terrestre,5
17363,Almirante Brown,-34.803,-58.38,a. 1-9,49,Transporte terrestre,5
17364,Almirante Brown,-34.788,-58.35,a. 1-9,49,Transporte terrestre,5
17365,Almirante Brown,-34.887,-58.388,a. 1-9,49,Transporte terrestre,5
17366,Almirante Brown,-34.799,-58.383,a. 1-9,49,Transporte terrestre,5
17367,Almirante Brown,-34.83,-58.417,a. 1-9,49,Transporte terrestre,5
17368,Almirante Brown,-34.801,-58.393,a. 1-9,49,Transporte terrestre,5
17369,Almirante Brown,-34.865,-58.38,a. 1-9,49,Transporte terrestre,5
17370,Almirante Brown,-34.798,-58.392,a. 1-9,49,Transporte terrestre,5
17371,Almirante Brown,-34.801,-58.393,a. 1-9,49,Transporte terrestre,5
17372,Almirante Brown,-34.844,-58.378,a. 1-9,49,Transporte terrestre,5
17373,Almirante Brown,-34.84,-58.375,a. 1-9,49,Transporte terrestre,5
17374,Almirante Brown,-34.834,-58.403,a. 1-9,49,Transporte terrestre,5
17375,Almirante Brown,-34.859,-58.391,a. 1-9,49,Transporte terrestre,5
17376,Almirante Brown,-34.814,-58.401,a. 1-9,49,Transporte terrestre,5
17377,Almirante Brown,-34.782,-58.378,a. 1-9,49,Transporte terrestre,5
17378,Almirante Brown,-34.783,-58.376,a. 1-9,49,Transporte terrestre,5
17379,Almirante Brown,-34.848,-58.373,a. 1-9,49,Transporte terrestre,5
17380,Almirante Brown,-34.817,-58.403,a. 1-9,49,Transporte terrestre,5
17381,Almirante Brown,-34.822,-58.379,a. 1-9,49,Transporte terrestre,5
17382,Avellaneda,-34.7,-58.337,a. 1-9,49,Transporte terrestre,5
17383,Avellaneda,-34.662,-58.369,b. 10-49,49,Transporte terrestre,25
17384,Avellaneda,-34.68,-58.364,a. 1-9,49,Transporte terrestre,5
17385,Avellaneda,-34.697,-58.343,a. 1-9,49,Transporte terrestre,5
17386,Avellaneda,-34.701,-58.356,a. 1-9,49,Transporte terrestre,5
17387,Avellaneda,-34.7,-58.322,a. 1-9,49,Transporte terrestre,5
17388,Avellaneda,-34.673,-58.346,a. 1-9,49,Transporte terrestre,5
17389,Avellaneda,-34.679,-58.33,c. 50-199,49,Transporte terrestre,125
17390,Avellaneda,-34.68,-58.343,a. 1-9,49,Transporte terrestre,5
17391,Avellaneda,-34.672,-58.38,a. 1-9,49,Transporte terrestre,5
17392,Avellaneda,-34.706,-58.334,a. 1-9,49,Transporte terrestre,5
17393,Avellaneda,-34.712,-58.336,b. 10-49,49,Transporte terrestre,25
17394,Avellaneda,-34.672,-58.348,a. 1-9,49,Transporte terrestre,5
17395,Avellaneda,-34.666,-58.39,d. 200-499,49,Transporte terrestre,350
17396,Avellaneda,-34.721,-58.339,a. 1-9,49,Transporte terrestre,5
17397,Avellaneda,-34.665,-58.36,a. 1-9,49,Transporte terrestre,5
17398,Avellaneda,-34.685,-58.336,a. 1-9,49,Transporte terrestre,5
17399,Avellaneda,-34.676,-58.382,a. 1-9,49,Transporte terrestre,5
17400,Avellaneda,-34.685,-58.351,a. 1-9,49,Transporte terrestre,5
17401,Avellaneda,-34.683,-58.384,a. 1-9,49,Transporte terrestre,5
17402,Avellaneda,-34.669,-58.392,b. 10-49,49,Transporte terrestre,25
17403,Avellaneda,-34.663,-58.368,a. 1-9,49,Transporte terrestre,5
17404,Avellaneda,-34.649,-58.347,b. 10-49,49,Transporte terrestre,25
17405,Avellaneda,-34.697,-58.367,b. 10-49,49,Transporte terrestre,25
17406,Avellaneda,-34.649,-58.362,a. 1-9,49,Transporte terrestre,5
17407,Avellaneda,-34.659,-58.363,a. 1-9,49,Transporte terrestre,5
17408,Avellaneda,-34.664,-58.386,a. 1-9,49,Transporte terrestre,5
17409,Avellaneda,-34.674,-58.383,a. 1-9,49,Transporte terrestre,5
17410,Avellaneda,-34.707,-58.317,a. 1-9,49,Transporte terrestre,5
17411,Avellaneda,-34.68,-58.39,b. 10-49,49,Transporte terrestre,25
17412,Avellaneda,-34.67,-58.36,a. 1-9,49,Transporte terrestre,5
17413,Avellaneda,-34.693,-58.314,a. 1-9,49,Transporte terrestre,5
17414,Avellaneda,-34.706,-58.335,a. 1-9,49,Transporte terrestre,5
17415,Avellaneda,-34.663,-58.372,a. 1-9,49,Transporte terrestre,5
17416,Avellaneda,-34.655,-58.366,a. 1-9,49,Transporte terrestre,5
17417,Avellaneda,-34.71,-58.325,a. 1-9,49,Transporte terrestre,5
17418,Avellaneda,-34.692,-58.35,a. 1-9,49,Transporte terrestre,5
17419,Avellaneda,-34.692,-58.352,a. 1-9,49,Transporte terrestre,5
17420,Avellaneda,-34.662,-58.372,a. 1-9,49,Transporte terrestre,5
17421,Avellaneda,-34.65,-58.366,a. 1-9,49,Transporte terrestre,5
17422,Avellaneda,-34.666,-58.393,a. 1-9,49,Transporte terrestre,5
17423,Avellaneda,-34.689,-58.333,a. 1-9,49,Transporte terrestre,5
17424,Avellaneda,-34.67,-58.392,a. 1-9,49,Transporte terrestre,5
17425,Avellaneda,-34.666,-58.361,a. 1-9,49,Transporte terrestre,5
17426,Avellaneda,-34.696,-58.332,a. 1-9,49,Transporte terrestre,5
17427,Avellaneda,-34.695,-58.363,a. 1-9,49,Transporte terrestre,5
17428,Avellaneda,-34.656,-58.36,a. 1-9,49,Transporte terrestre,5
17429,Avellaneda,-34.66,-58.378,d. 200-499,49,Transporte terrestre,350
17430,Avellaneda,-34.69,-58.373,a. 1-9,49,Transporte terrestre,5
17431,Avellaneda,-34.667,-58.362,a. 1-9,49,Transporte terrestre,5
17432,Avellaneda,-34.657,-58.368,a. 1-9,49,Transporte terrestre,5
17433,Avellaneda,-34.67,-58.345,a. 1-9,49,Transporte terrestre,5
17434,Avellaneda,-34.663,-58.348,a. 1-9,49,Transporte terrestre,5
17435,Avellaneda,-34.662,-58.372,a. 1-9,49,Transporte terrestre,5
17436,Avellaneda,-34.7,-58.354,a. 1-9,49,Transporte terrestre,5
17437,Avellaneda,-34.653,-58.349,a. 1-9,49,Transporte terrestre,5
17438,Avellaneda,-34.685,-58.351,a. 1-9,49,Transporte terrestre,5
17439,Avellaneda,-34.695,-58.321,b. 10-49,49,Transporte terrestre,25
17440,Avellaneda,-34.665,-58.388,a. 1-9,49,Transporte terrestre,5
17441,Avellaneda,-34.706,-58.334,a. 1-9,49,Transporte terrestre,5
17442,Avellaneda,-34.698,-58.362,a. 1-9,49,Transporte terrestre,5
17443,Avellaneda,-34.708,-58.322,a. 1-9,49,Transporte terrestre,5
17444,Avellaneda,-34.655,-58.361,a. 1-9,49,Transporte terrestre,5
17445,Avellaneda,-34.709,-58.329,a. 1-9,49,Transporte terrestre,5
17446,Avellaneda,-34.696,-58.364,a. 1-9,49,Transporte terrestre,5
17447,Avellaneda,-34.662,-58.372,b. 10-49,49,Transporte terrestre,25
17448,Avellaneda,-34.659,-58.354,a. 1-9,49,Transporte terrestre,5
17449,Avellaneda,-34.697,-58.35,a. 1-9,49,Transporte terrestre,5
17450,Avellaneda,-34.7,-58.322,a. 1-9,49,Transporte terrestre,5
17451,Avellaneda,-34.684,-58.366,a. 1-9,49,Transporte terrestre,5
17452,Avellaneda,-34.699,-58.362,c. 50-199,49,Transporte terrestre,125
17453,Avellaneda,-34.668,-58.378,a. 1-9,49,Transporte terrestre,5
17454,Avellaneda,-34.655,-58.367,b. 10-49,49,Transporte terrestre,25
17455,Avellaneda,-34.652,-58.348,a. 1-9,49,Transporte terrestre,5
17456,Avellaneda,-34.648,-58.344,a. 1-9,49,Transporte terrestre,5
17457,Avellaneda,-34.678,-58.36,a. 1-9,49,Transporte terrestre,5
17458,Avellaneda,-34.666,-58.35,a. 1-9,49,Transporte terrestre,5
17459,Avellaneda,-34.671,-58.362,a. 1-9,49,Transporte terrestre,5
17460,Avellaneda,-34.663,-58.37,a. 1-9,49,Transporte terrestre,5
17461,Avellaneda,-34.687,-58.376,a. 1-9,49,Transporte terrestre,5
17462,Avellaneda,-34.689,-58.316,a. 1-9,49,Transporte terrestre,5
17463,Avellaneda,-34.655,-58.349,a. 1-9,49,Transporte terrestre,5
17464,Avellaneda,-34.712,-58.344,a. 1-9,49,Transporte terrestre,5
17465,Avellaneda,-34.692,-58.311,a. 1-9,49,Transporte terrestre,5
17466,Avellaneda,-34.678,-58.336,a. 1-9,49,Transporte terrestre,5
17467,Avellaneda,-34.665,-58.384,a. 1-9,49,Transporte terrestre,5
17468,Avellaneda,-34.666,-58.381,b. 10-49,49,Transporte terrestre,25
17469,Avellaneda,-34.706,-58.334,a. 1-9,49,Transporte terrestre,5
17470,Avellaneda,-34.692,-58.362,a. 1-9,49,Transporte terrestre,5
17471,Avellaneda,-34.689,-58.337,a. 1-9,49,Transporte terrestre,5
17472,Avellaneda,-34.683,-58.368,a. 1-9,49,Transporte terrestre,5
17473,Avellaneda,-34.662,-58.369,a. 1-9,49,Transporte terrestre,5
17474,Avellaneda,-34.664,-58.387,a. 1-9,49,Transporte terrestre,5
17475,Avellaneda,-34.648,-58.345,a. 1-9,49,Transporte terrestre,5
17476,Avellaneda,-34.683,-58.383,a. 1-9,49,Transporte terrestre,5
17477,Avellaneda,-34.711,-58.329,a. 1-9,49,Transporte terrestre,5
17478,Avellaneda,-34.688,-58.336,a. 1-9,49,Transporte terrestre,5
17479,Avellaneda,-34.696,-58.357,a. 1-9,49,Transporte terrestre,5
17480,Avellaneda,-34.706,-58.335,a. 1-9,49,Transporte terrestre,5
17481,Avellaneda,-34.68,-58.366,a. 1-9,49,Transporte terrestre,5
17482,Avellaneda,-34.656,-58.36,a. 1-9,49,Transporte terrestre,5
17483,Avellaneda,-34.678,-58.337,b. 10-49,49,Transporte terrestre,25
17484,Avellaneda,-34.706,-58.334,a. 1-9,49,Transporte terrestre,5
17485,Avellaneda,-34.683,-58.353,a. 1-9,49,Transporte terrestre,5
17486,Avellaneda,-34.66,-58.363,a. 1-9,49,Transporte terrestre,5
17487,Avellaneda,-34.668,-58.381,a. 1-9,49,Transporte terrestre,5
17488,Avellaneda,-34.677,-58.385,a. 1-9,49,Transporte terrestre,5
17489,Avellaneda,-34.678,-58.392,a. 1-9,49,Transporte terrestre,5
17490,Avellaneda,-34.67,-58.357,a. 1-9,49,Transporte terrestre,5
17491,Avellaneda,-34.665,-58.366,a. 1-9,49,Transporte terrestre,5
17492,Avellaneda,-34.695,-58.306,a. 1-9,49,Transporte terrestre,5
17493,Avellaneda,-34.698,-58.35,a. 1-9,49,Transporte terrestre,5
17494,Avellaneda,-34.694,-58.317,a. 1-9,49,Transporte terrestre,5
17495,Avellaneda,-34.666,-58.401,a. 1-9,49,Transporte terrestre,5
17496,Avellaneda,-34.706,-58.334,a. 1-9,49,Transporte terrestre,5
17497,Avellaneda,-34.663,-58.348,a. 1-9,49,Transporte terrestre,5
17498,Avellaneda,-34.654,-58.345,c. 50-199,49,Transporte terrestre,125
17499,Avellaneda,-34.695,-58.33,a. 1-9,49,Transporte terrestre,5
17500,Avellaneda,-34.674,-58.383,a. 1-9,49,Transporte terrestre,5
17501,Avellaneda,-34.688,-58.359,b. 10-49,49,Transporte terrestre,25
17502,Avellaneda,-34.669,-58.361,a. 1-9,49,Transporte terrestre,5
17503,Avellaneda,-34.68,-58.368,a. 1-9,49,Transporte terrestre,5
17504,Avellaneda,-34.664,-58.393,a. 1-9,49,Transporte terrestre,5
17505,Avellaneda,-34.664,-58.382,a. 1-9,49,Transporte terrestre,5
17506,Avellaneda,-34.697,-58.35,b. 10-49,49,Transporte terrestre,25
17507,Avellaneda,-34.647,-58.346,b. 10-49,49,Transporte terrestre,25
17508,Avellaneda,-34.687,-58.343,a. 1-9,49,Transporte terrestre,5
17509,Avellaneda,-34.659,-58.356,a. 1-9,49,Transporte terrestre,5
17510,Avellaneda,-34.683,-58.387,a. 1-9,49,Transporte terrestre,5
17511,Avellaneda,-34.648,-58.344,a. 1-9,49,Transporte terrestre,5
17512,Avellaneda,-34.715,-58.34,a. 1-9,49,Transporte terrestre,5
17513,Avellaneda,-34.686,-58.365,a. 1-9,49,Transporte terrestre,5
17514,Avellaneda,-34.72,-58.331,a. 1-9,49,Transporte terrestre,5
17515,Avellaneda,-34.68,-58.366,c. 50-199,49,Transporte terrestre,125
17516,Avellaneda,-34.696,-58.346,a. 1-9,49,Transporte terrestre,5
17517,Avellaneda,-34.665,-58.392,a. 1-9,49,Transporte terrestre,5
17518,Avellaneda,-34.665,-58.36,a. 1-9,49,Transporte terrestre,5
17519,Avellaneda,-34.679,-58.382,a. 1-9,49,Transporte terrestre,5
17520,Avellaneda,-34.697,-58.35,a. 1-9,49,Transporte terrestre,5
17521,Avellaneda,-34.703,-58.318,a. 1-9,49,Transporte terrestre,5
17522,Avellaneda,-34.66,-58.355,a. 1-9,49,Transporte terrestre,5
17523,Avellaneda,-34.662,-58.37,b. 10-49,49,Transporte terrestre,25
17524,Avellaneda,-34.678,-58.36,a. 1-9,49,Transporte terrestre,5
17525,Avellaneda,-34.691,-58.303,a. 1-9,49,Transporte terrestre,5
17526,Avellaneda,-34.671,-58.351,a. 1-9,49,Transporte terrestre,5
17527,Avellaneda,-34.652,-58.349,a. 1-9,49,Transporte terrestre,5
17528,Avellaneda,-34.648,-58.348,a. 1-9,49,Transporte terrestre,5
17529,Avellaneda,-34.661,-58.349,a. 1-9,49,Transporte terrestre,5
17530,Avellaneda,-34.69,-58.342,a. 1-9,49,Transporte terrestre,5
17531,Avellaneda,-34.698,-58.315,a. 1-9,49,Transporte terrestre,5
17532,Avellaneda,-34.678,-58.36,b. 10-49,49,Transporte terrestre,25
17533,Avellaneda,-34.691,-58.366,a. 1-9,49,Transporte terrestre,5
17534,Avellaneda,-34.685,-58.351,a. 1-9,49,Transporte terrestre,5
17535,Avellaneda,-34.674,-58.357,a. 1-9,49,Transporte terrestre,5
17536,Avellaneda,-34.662,-58.369,a. 1-9,49,Transporte terrestre,5
17537,Avellaneda,-34.698,-58.35,a. 1-9,49,Transporte terrestre,5
17538,Avellaneda,-34.672,-58.363,a. 1-9,49,Transporte terrestre,5
17539,Avellaneda,-34.663,-58.351,a. 1-9,49,Transporte terrestre,5
17540,Avellaneda,-34.694,-58.361,a. 1-9,49,Transporte terrestre,5
17541,Avellaneda,-34.681,-58.374,a. 1-9,49,Transporte terrestre,5
17542,Avellaneda,-34.665,-58.404,a. 1-9,49,Transporte terrestre,5
17543,Avellaneda,-34.719,-58.332,a. 1-9,49,Transporte terrestre,5
17544,Avellaneda,-34.664,-58.339,b. 10-49,49,Transporte terrestre,25
17545,Avellaneda,-34.693,-58.337,a. 1-9,49,Transporte terrestre,5
17546,Avellaneda,-34.667,-58.384,a. 1-9,49,Transporte terrestre,5
17547,Avellaneda,-34.705,-58.342,a. 1-9,49,Transporte terrestre,5
17548,Avellaneda,-34.66,-58.378,a. 1-9,49,Transporte terrestre,5
17549,Avellaneda,-34.688,-58.345,a. 1-9,49,Transporte terrestre,5
17550,Avellaneda,-34.662,-58.399,a. 1-9,49,Transporte terrestre,5
17551,Avellaneda,-34.706,-58.318,a. 1-9,49,Transporte terrestre,5
17552,Avellaneda,-34.657,-58.341,b. 10-49,49,Transporte terrestre,25
17553,Avellaneda,-34.683,-58.323,a. 1-9,49,Transporte terrestre,5
17554,Avellaneda,-34.697,-58.358,a. 1-9,49,Transporte terrestre,5
17555,Avellaneda,-34.699,-58.362,a. 1-9,49,Transporte terrestre,5
17556,Avellaneda,-34.68,-58.391,b. 10-49,49,Transporte terrestre,25
17557,Avellaneda,-34.673,-58.359,a. 1-9,49,Transporte terrestre,5
17558,Avellaneda,-34.658,-58.351,a. 1-9,49,Transporte terrestre,5
17559,Avellaneda,-34.666,-58.349,a. 1-9,49,Transporte terrestre,5
17560,Berazategui,-34.768,-58.246,a. 1-9,49,Transporte terrestre,5
17561,Berazategui,-34.79,-58.155,a. 1-9,49,Transporte terrestre,5
17562,Berazategui,-34.791,-58.151,c. 50-199,49,Transporte terrestre,125
17563,Berazategui,-34.808,-58.182,a. 1-9,49,Transporte terrestre,5
17564,Berazategui,-34.762,-58.224,a. 1-9,49,Transporte terrestre,5
17565,Berazategui,-34.791,-58.248,a. 1-9,49,Transporte terrestre,5
17566,Berazategui,-34.771,-58.205,a. 1-9,49,Transporte terrestre,5
17567,Berazategui,-34.821,-58.193,b. 10-49,49,Transporte terrestre,25
17568,Berazategui,-34.79,-58.251,a. 1-9,49,Transporte terrestre,5
17569,Berazategui,-34.791,-58.198,a. 1-9,49,Transporte terrestre,5
17570,Berazategui,-34.78,-58.169,a. 1-9,49,Transporte terrestre,5
17571,Berazategui,-34.756,-58.206,a. 1-9,49,Transporte terrestre,5
17572,Berazategui,-34.805,-58.22,a. 1-9,49,Transporte terrestre,5
17573,Berazategui,-34.757,-58.208,a. 1-9,49,Transporte terrestre,5
17574,Berazategui,-34.79,-58.23,a. 1-9,49,Transporte terrestre,5
17575,Berazategui,-34.786,-58.207,a. 1-9,49,Transporte terrestre,5
17576,Berazategui,-34.782,-58.257,a. 1-9,49,Transporte terrestre,5
17577,Berazategui,-34.79,-58.21,a. 1-9,49,Transporte terrestre,5
17578,Berazategui,-34.791,-58.151,a. 1-9,49,Transporte terrestre,5
17579,Berazategui,-34.81,-58.182,a. 1-9,49,Transporte terrestre,5
17580,Berazategui,-34.77,-58.227,a. 1-9,49,Transporte terrestre,5
17581,Berazategui,-34.799,-58.231,a. 1-9,49,Transporte terrestre,5
17582,Berazategui,-34.791,-58.208,a. 1-9,49,Transporte terrestre,5
17583,Berazategui,-34.818,-58.193,b. 10-49,49,Transporte terrestre,25
17584,Berazategui,-34.78,-58.212,b. 10-49,49,Transporte terrestre,25
17585,Berazategui,-34.782,-58.256,a. 1-9,49,Transporte terrestre,5
17586,Berazategui,-34.769,-58.227,a. 1-9,49,Transporte terrestre,5
17587,Berazategui,-34.801,-58.135,a. 1-9,49,Transporte terrestre,5
17588,Berazategui,-34.756,-58.234,a. 1-9,49,Transporte terrestre,5
17589,Berazategui,-34.765,-58.221,a. 1-9,49,Transporte terrestre,5
17590,Berazategui,-34.799,-58.236,a. 1-9,49,Transporte terrestre,5
17591,Berazategui,-34.848,-58.099,b. 10-49,49,Transporte terrestre,25
17592,Berazategui,-34.883,-58.173,a. 1-9,49,Transporte terrestre,5
17593,Berazategui,-34.765,-58.197,a. 1-9,49,Transporte terrestre,5
17594,Berazategui,-34.831,-58.176,a. 1-9,49,Transporte terrestre,5
17595,Berazategui,-34.752,-58.211,a. 1-9,49,Transporte terrestre,5
17596,Berazategui,-34.761,-58.223,a. 1-9,49,Transporte terrestre,5
17597,Berazategui,-34.787,-58.209,a. 1-9,49,Transporte terrestre,5
17598,Berazategui,-34.784,-58.197,a. 1-9,49,Transporte terrestre,5
17599,Berazategui,-34.781,-58.258,a. 1-9,49,Transporte terrestre,5
17600,Berazategui,-34.777,-58.237,a. 1-9,49,Transporte terrestre,5
17601,Berazategui,-34.799,-58.235,b. 10-49,49,Transporte terrestre,25
17602,Berazategui,-34.775,-58.263,a. 1-9,49,Transporte terrestre,5
17603,Berazategui,-34.824,-58.192,a. 1-9,49,Transporte terrestre,5
17604,Berazategui,-34.755,-58.232,a. 1-9,49,Transporte terrestre,5
17605,Berazategui,-34.763,-58.204,a. 1-9,49,Transporte terrestre,5
17606,Berazategui,-34.79,-58.206,c. 50-199,49,Transporte terrestre,125
17607,Berazategui,-34.774,-58.248,a. 1-9,49,Transporte terrestre,5
17608,Berazategui,-34.792,-58.204,a. 1-9,49,Transporte terrestre,5
17609,Berazategui,-34.793,-58.164,a. 1-9,49,Transporte terrestre,5
17610,Berazategui,-34.772,-58.263,a. 1-9,49,Transporte terrestre,5
17611,Berazategui,-34.799,-58.24,a. 1-9,49,Transporte terrestre,5
17612,Berazategui,-34.774,-58.202,a. 1-9,49,Transporte terrestre,5
17613,Berazategui,-34.771,-58.214,a. 1-9,49,Transporte terrestre,5
17614,Berazategui,-34.789,-58.212,a. 1-9,49,Transporte terrestre,5
17615,Berazategui,-34.787,-58.151,a. 1-9,49,Transporte terrestre,5
17616,Berazategui,-34.827,-58.184,a. 1-9,49,Transporte terrestre,5
17617,Berazategui,-34.775,-58.263,a. 1-9,49,Transporte terrestre,5
17618,Berazategui,-34.798,-58.203,a. 1-9,49,Transporte terrestre,5
17619,Berisso,-34.88,-57.85,a. 1-9,49,Transporte terrestre,5
17620,Berisso,-34.9,-57.92,a. 1-9,49,Transporte terrestre,5
17621,Berisso,-34.91,-57.92,a. 1-9,49,Transporte terrestre,5
17622,Brandsen,-35.16,-58.22,a. 1-9,49,Transporte terrestre,5
17623,Brandsen,-35.16,-58.24,a. 1-9,49,Transporte terrestre,5
17624,Brandsen,-35.17,-58.23,a. 1-9,49,Transporte terrestre,5
17625,Brandsen,-35.17,-58.22,a. 1-9,49,Transporte terrestre,5
17626,Brandsen,-35.18,-58.23,b. 10-49,49,Transporte terrestre,25
17627,Brandsen,-35.18,-58.23,a. 1-9,49,Transporte terrestre,5
17628,Brandsen,-35.16,-58.22,a. 1-9,49,Transporte terrestre,5
17629,Brandsen,-35.16,-58.24,a. 1-9,49,Transporte terrestre,5
17630,Brandsen,-35.17,-58.24,a. 1-9,49,Transporte terrestre,5
17631,Brandsen,-35.18,-58.23,b. 10-49,49,Transporte terrestre,25
17632,Brandsen,-35.16,-58.24,a. 1-9,49,Transporte terrestre,5
17633,Brandsen,-35.16,-58.23,a. 1-9,49,Transporte terrestre,5
17634,Brandsen,-35.18,-58.23,a. 1-9,49,Transporte terrestre,5
17635,Brandsen,-35.17,-58.24,a. 1-9,49,Transporte terrestre,5
17636,Campana,-34.17,-58.97,a. 1-9,49,Transporte terrestre,5
17637,Campana,-34.17,-58.97,a. 1-9,49,Transporte terrestre,5
17638,Campana,-34.2,-58.97,a. 1-9,49,Transporte terrestre,5
17639,Campana,-34.18,-58.96,a. 1-9,49,Transporte terrestre,5
17640,Campana,-34.18,-58.96,a. 1-9,49,Transporte terrestre,5
17641,Campana,-34.18,-58.97,a. 1-9,49,Transporte terrestre,5
17642,Campana,-34.2,-58.95,a. 1-9,49,Transporte terrestre,5
17643,Campana,-34.19,-58.97,a. 1-9,49,Transporte terrestre,5
17644,Campana,-34.19,-58.95,a. 1-9,49,Transporte terrestre,5
17645,Campana,-34.16,-58.98,a. 1-9,49,Transporte terrestre,5
17646,Campana,-34.29,-58.91,a. 1-9,49,Transporte terrestre,5
17647,Campana,-34.16,-58.96,a. 1-9,49,Transporte terrestre,5
17648,Campana,-34.21,-58.94,a. 1-9,49,Transporte terrestre,5
17649,Campana,-34.17,-58.97,a. 1-9,49,Transporte terrestre,5
17650,Campana,-34.2,-58.94,c. 50-199,49,Transporte terrestre,125
17651,Campana,-34.28,-58.97,a. 1-9,49,Transporte terrestre,5
